tx_base,tx_slope,dtx_base,dtx_slope,rx_base,rx_slope,mean_delivery_pct,std_pct,min_pct,max_pct,total_delivered,total_sent,mean_ack_pct,mean_chan_pct,mean_flood_delivery_pct,mean_path_delivery_pct,mean_flood_ack_pct,mean_path_ack_pct,n_seeds,fate_tracked,fate_delivered,fate_lost,lost_mean_collision,lost_mean_drop,mean_radio_eff_pct,mean_ackpath_eff_pct,del_mean_ack_copies,lost_mean_ack_copies
0.0,0.2,1.0,0.0,3.0,0.2,62.7,5.5,58,72,188,300,1.0,47.7,58.0,67.0,0.3,67.0,6,300,174,126,1.1,0.0,84.3,13.7,0.0,0.0
0.0,0.2,1.0,0.0,3.0,0.4,62.7,5.5,58,72,188,300,1.0,47.7,58.0,67.0,0.3,67.0,6,300,174,126,1.1,0.0,84.3,13.7,0.0,0.0
0.0,0.2,1.0,0.0,3.0,0.6,62.7,5.5,58,72,188,300,1.0,47.7,58.0,67.0,0.3,67.0,6,300,174,126,1.1,0.0,84.3,13.7,0.0,0.0
0.0,0.2,1.0,0.0,6.0,0.0,62.7,5.5,58,72,188,300,1.0,47.7,58.0,67.0,0.3,67.0,6,300,174,126,1.1,0.0,84.3,13.7,0.0,0.0
0.0,0.2,1.0,0.0,6.0,0.2,62.7,5.5,58,72,188,300,1.0,47.7,58.0,67.0,0.3,67.0,6,300,174,126,1.1,0.0,84.3,13.7,0.0,0.0
0.0,0.2,1.0,0.0,6.0,0.4,62.7,5.5,58,72,188,300,1.0,47.7,58.0,67.0,0.3,67.0,6,300,174,126,1.1,0.0,84.3,13.7,0.0,0.0
0.0,0.2,1.0,0.0,6.0,0.6,62.7,5.5,58,72,188,300,1.0,47.7,58.0,67.0,0.3,67.0,6,300,174,126,1.1,0.0,84.3,13.7,0.0,0.0
0.0,0.2,1.0,0.6,0.0,0.0,62.7,5.5,58,72,188,300,0.7,49.0,58.0,0.0,0.3,33.0,6,300,172,128,1.1,0.0,84.4,12.6,0.0,0.0
0.0,0.2,1.0,0.6,3.0,0.0,62.7,5.5,58,72,188,300,0.7,49.0,58.0,0.0,0.3,33.0,6,300,172,128,1.1,0.0,84.4,12.6,0.0,0.0
0.0,0.2,1.0,0.6,3.0,0.2,62.7,5.5,58,72,188,300,0.7,49.0,58.0,0.0,0.3,33.0,6,300,172,128,1.1,0.0,84.4,12.6,0.0,0.0
0.0,0.2,1.0,0.6,3.0,0.4,62.7,5.5,58,72,188,300,0.7,49.0,58.0,0.0,0.3,33.0,6,300,172,128,1.1,0.0,84.4,12.6,0.0,0.0
0.0,0.2,1.0,0.6,3.0,0.6,62.7,5.5,58,72,188,300,0.7,49.0,58.0,0.0,0.3,33.0,6,300,172,128,1.1,0.0,84.4,12.6,0.0,0.0
0.0,0.2,1.0,0.6,6.0,0.0,62.7,5.5,58,72,188,300,0.7,49.0,58.0,0.0,0.3,33.0,6,300,172,128,1.1,0.0,84.4,12.6,0.0,0.0
